Date,Open,High,Low,Close,Adj Close,Volume
1973-02-21,0.0,2.273437976837158,2.257812976837158,2.265625,0.37062016129493713,92800
1973-02-22,0.0,2.304687976837158,2.265625,2.296875,0.37573209404945374,35200
1973-02-23,0.0,2.328125,2.28125,2.328125,0.3808441460132599,92800
1973-02-26,0.0,2.390625,2.320312976837158,2.320312976837158,0.37956637144088745,284800
1973-02-27,0.0,2.351562976837158,2.3125,2.34375,0.38340017199516296,280000
1973-02-28,0.0,2.375,2.328125,2.375,0.38851237297058105,113600
1973-03-01,0.0,2.390625,2.375,2.390625,0.3910681903362274,144000
1973-03-02,0.0,2.398437976837158,2.367187976837158,2.390625,0.3910681903362274,124800
1973-03-05,0.0,2.414062976837158,2.390625,2.398437976837158,0.3923462927341461,129600
1973-03-06,0.0,2.429687976837158,2.398437976837158,2.414062976837158,0.3949023187160492,132800
1973-03-07,0.0,2.445312976837158,2.421875,2.4375,0.39873605966567993,169600
1973-03-08,0.0,2.429687976837158,2.421875,2.421875,0.3961801826953888,92800
1973-03-09,0.0,2.4375,2.414062976837158,2.414062976837158,0.3949023187160492,211200
1973-03-12,0.0,2.4375,2.414062976837158,2.421875,0.3961801826953888,89600
1973-03-13,0.0,2.492187976837158,2.4375,2.492187976837158,0.4076824486255646,176000
1973-03-14,0.0,2.5,2.4375,2.4375,0.39873605966567993,176000
1973-03-15,0.0,2.445312976837158,2.390625,2.390625,0.3910681903362274,115200
1973-03-16,0.0,2.390625,2.28125,2.296875,0.37573209404945374,438400
1973-03-19,0.0,2.28125,2.25,2.273437976837158,0.371898353099823,312000
1973-03-20,0.0,2.289062976837158,2.257812976837158,2.28125,0.3731761872768402,870400
1973-03-21,0.0,2.28125,2.257812976837158,2.257812976837158,0.3693423271179199,270400
1973-03-22,0.0,2.25,2.226562976837158,2.234375,0.3655080795288086,158400
1973-03-23,0.0,2.234375,2.195312976837158,2.210937976837158,0.3616742193698883,761600
1973-03-26,0.0,2.1875,2.132812976837158,2.148437976837158,0.3514500856399536,257600
1973-03-27,0.0,2.1875,2.125,2.1875,0.3578399419784546,273600
1973-03-28,0.0,2.234375,2.15625,2.15625,0.35272809863090515,473600
1973-03-29,0.0,2.15625,2.101562976837158,2.148437976837158,0.3514500856399536,108800
1973-03-30,0.0,2.148437976837158,2.132812976837158,2.132812976837158,0.3488944172859192,75200
1973-04-02,0.0,2.140625,2.078125,2.117187976837158,0.34633809328079224,166400
1973-04-03,0.0,2.125,2.078125,2.078125,0.33994820713996887,126400
1973-04-04,0.0,2.21875,2.078125,2.1875,0.3578399419784546,750400
1973-04-05,0.0,2.210937976837158,2.164062976837158,2.1875,0.3578399419784546,150400
1973-04-06,0.0,2.21875,2.1875,2.203125,0.36039605736732483,145600
1973-04-09,0.0,2.21875,2.1875,2.203125,0.36039605736732483,99200
1973-04-10,0.0,2.304687976837158,2.203125,2.304687976837158,0.37701013684272766,200000
1973-04-11,0.0,2.359375,2.3125,2.351562976837158,0.38467827439308167,409600
1973-04-12,0.0,2.398437976837158,2.359375,2.359375,0.3859560787677765,305600
1973-04-13,0.0,2.375,2.34375,2.34375,0.38340017199516296,140800
1973-04-16,0.0,2.421875,2.34375,2.421875,0.3961801826953888,78400
1973-04-17,0.0,2.421875,2.375,2.375,0.38851237297058105,270400
1973-04-18,0.0,2.40625,2.375,2.40625,0.39362412691116333,945600
1973-04-19,0.0,2.4375,2.398437976837158,2.40625,0.39362412691116333,176000
1973-04-23,0.0,2.429687976837158,2.40625,2.40625,0.39362412691116333,545600
1973-04-24,0.0,2.421875,2.382812976837158,2.382812976837158,0.3897901177406311,592000
1973-04-25,0.0,2.382812976837158,2.367187976837158,2.367187976837158,0.38723424077033997,72000
1973-04-26,0.0,2.382812976837158,2.34375,2.34375,0.38340017199516296,1670400
1973-04-27,0.0,2.375,2.351562976837158,2.375,0.38851237297058105,371200
