,Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Signal,SMA_5,SMA_20,SMA_60,SMA_120
42,2010-11-08,111.87999725341795,112.08000183105467,111.5,112.0199966430664,87.2513656616211,43400,90.49416918078438,1.3273564926965236,1.0000829955644552,110.95200042724609,108.66900062561035,,
43,2010-11-09,112.18000030517578,112.3000030517578,110.8000030517578,111.13999938964844,86.5659408569336,35700,76.92303766719566,1.3304302598243396,1.0661560457754584,111.34000091552734,108.87000045776367,,
44,2010-11-10,111.16000366210938,111.5999984741211,110.31999969482422,111.55999755859376,86.89305114746094,28200,77.52437613617589,1.3501360505785414,1.1229545206585674,111.71999969482422,109.06000022888183,,
45,2010-11-11,110.68000030517578,111.27999877929688,110.41999816894533,111.1999969482422,86.61267852783203,24000,71.84460745704465,1.322166426415535,1.1627982901626974,111.61599884033203,109.25200004577637,,
46,2010-11-12,110.4000015258789,110.86000061035156,109.37999725341795,109.81999969482422,85.53780364990234,39450,58.88590728980735,1.177787369454137,1.1657961895902245,111.147998046875,109.3650001525879,,
47,2010-11-15,110.3000030517578,110.5199966430664,109.63999938964844,109.72000122070312,85.45991516113281,202750,60.821925825594164,1.0434499025883923,1.141326386495014,110.68799896240235,109.43400039672852,,
48,2010-11-16,109.0199966430664,109.0199966430664,107.4800033569336,107.95999908447266,84.08908081054688,32850,48.5523271768617,0.7889041091931119,1.0708406735274938,110.05199890136718,109.50100021362304,,
49,2010-11-17,108.05999755859376,108.45999908447266,107.77999877929688,108.04000091552734,84.1513671875,42450,48.552327176861795,0.5867762044041882,0.9740263979233178,109.3479995727539,109.51500015258789,,
50,2010-11-18,109.08000183105467,109.91999816894533,109.08000183105467,109.63999938964844,85.39761352539062,26100,56.08364191755904,0.5470521245117936,0.8886305681930055,109.03600006103515,109.60100021362305,,
51,2010-11-19,109.5,109.94000244140624,109.04000091552734,109.9000015258789,85.60012817382812,20250,53.521146219423855,0.530075518254236,0.8169189031632775,109.0520004272461,109.6870002746582,,
52,2010-11-22,109.41999816894533,109.8000030517578,108.58000183105467,109.8000030517578,85.52222442626953,25350,50.73068561007264,0.5028702514786403,0.7541087138403774,109.06800079345703,109.75200042724609,,
53,2010-11-23,108.55999755859376,108.63999938964844,107.91999816894533,108.26000213623048,84.3227767944336,142400,30.905093249505583,0.3547547411860563,0.6742374523815956,109.1280014038086,109.74100036621094,,
54,2010-11-24,108.94000244140624,109.77999877929688,108.94000244140624,109.66000366210938,85.41320037841797,30100,37.52495541907591,0.3448582257205004,0.608361298959437,109.452001953125,109.81700057983399,,
55,2010-11-26,108.95999908447266,109.4000015258789,108.81999969482422,109.04000091552734,84.93025970458984,32650,35.80954415457589,0.2843264132652905,0.5435540793480123,109.33200225830078,109.85800056457519,,
56,2010-11-29,108.36000061035156,109.16000366210938,107.66000366210938,108.94000244140624,84.85238647460938,46000,38.683144691606046,0.2257782448103427,0.4799987222094209,109.14000244140625,109.89000053405762,,
57,2010-11-30,107.95999908447266,108.86000061035156,107.81999969482422,108.18000030517578,84.26042175292969,91950,33.20081754304795,0.11735883770164435,0.4074705716374478,108.81600189208984,109.88100051879883,,
58,2010-12-01,109.91999816894533,110.73999786376952,109.87999725341795,110.62000274658205,86.16094207763672,33350,47.611227898178434,0.22380272737842688,0.3707369324179708,109.28800201416016,109.95200080871582,,
59,2010-12-02,110.73999786376952,112.0999984741211,110.73999786376952,112.05999755859376,87.28251647949219,60650,59.18031566920716,0.41845099981431133,0.3802797605215804,109.76800079345703,110.07200050354004,107.30033365885417,
60,2010-12-03,111.66000366210938,112.45999908447266,111.63999938964844,112.33999633789062,87.5006103515625,184100,60.581559304653084,0.5883058636623417,0.4218850321576473,110.4279998779297,110.10300025939941,107.48400026957194,
61,2010-12-06,112.16000366210938,112.41999816894533,112.0,112.1999969482422,87.39157104492188,64150,69.70258839211975,0.703575263600726,0.47822313370251224,111.07999877929687,110.10499992370606,107.65766690572103,
62,2010-12-07,113.33999633789062,113.37999725341795,112.1999969482422,112.23999786376952,87.4227294921875,109000,69.58953577417002,0.7890171987716315,0.5403819954885234,111.89199829101562,110.11599998474121,107.81066691080729,
63,2010-12-08,112.4000015258789,112.73999786376952,111.95999908447266,112.6999969482422,87.78102111816406,69050,65.97075664784552,0.8833987452180878,0.608985388497484,112.30799713134766,110.19399986267089,107.97166684468587,
64,2010-12-09,113.33999633789062,113.33999633789062,112.66000366210938,113.12000274658205,88.108154296875,54850,66.52977107129499,0.9805561375260936,0.6832995756214228,112.5199981689453,110.27200012207031,108.13533350626628,
65,2010-12-10,113.4800033569336,113.87999725341795,113.22000122070312,113.8000030517578,88.6378173828125,73950,69.37983120715877,1.099417028367995,0.766523099604499,112.81199951171875,110.4020004272461,108.31100018819173,
66,2010-12-13,114.31999969482422,114.44000244140624,113.81999969482422,113.86000061035156,88.6845474243164,77050,81.67418529926812,1.184755574439592,0.8501696214544734,113.14400024414063,110.60400047302247,108.48600018819174,
67,2010-12-14,114.12000274658205,114.36000061035156,113.66000366210938,113.91999816894533,88.73125457763672,59650,78.39996337890639,1.2428618827140383,0.9287080938994199,113.48000030517578,110.81400032043457,108.63400014241536,
68,2010-12-15,113.73999786376952,114.1999969482422,113.23999786376952,113.41999816894533,88.3418197631836,43600,79.67478918362362,1.2345068862724276,0.9898678649538566,113.6240005493164,111.08700027465821,108.77900009155273,
69,2010-12-16,113.55999755859376,114.16000366210938,113.12000274658205,114.08000183105467,88.85591125488281,60600,82.36774439037913,1.2663092836123155,1.0451561577832622,113.81600036621094,111.38900032043458,108.94433339436848,
70,2010-12-17,114.0,114.33999633789062,113.81999969482422,114.23999786376952,88.98050689697266,59150,91.2806579160726,1.289497324035608,1.0940243974667643,113.90399932861328,111.61900024414062,109.12666664123535,
71,2010-12-20,114.58000183105467,114.73999786376952,113.95999908447266,114.4800033569336,89.16744995117188,72600,87.5486485282987,1.3120359057167974,1.1376267037086296,114.02799987792969,111.84800033569336,109.28733342488607,
72,2010-12-21,114.86000061035156,115.3000030517578,114.77999877929688,115.18000030517578,89.71263885498047,76200,85.45456437039329,1.3703852094178899,1.184178408772455,114.28000030517578,112.11700019836425,109.46800015767415,
73,2010-12-22,115.33999633789062,115.5999984741211,115.23999786376952,115.5999984741211,90.03980255126953,108250,85.9030999870605,1.4338732179154476,1.2341173739669329,114.71600036621093,112.48400001525879,109.64433352152507,
74,2010-12-23,115.44000244140624,115.5199966430664,115.16000366210938,115.41999816894533,89.89961242675781,57400,85.15283770052162,1.4529470955134798,1.2778833206360973,114.98399963378907,112.77199974060059,109.82600021362305,
75,2010-12-27,114.45999908447266,115.0199966430664,114.4000015258789,114.9800033569336,89.96688842773438,71800,77.5101189144803,1.4163202369884118,1.3055707051008811,115.13200073242187,113.06899986267089,110.00300025939941,
76,2010-12-28,115.22000122070312,115.22000122070312,114.8000030517578,115.0999984741211,90.06078338623047,56650,75.86213133434065,1.3810265747978292,1.320661879561048,115.25599975585938,113.37699966430664,110.17600021362304,
77,2010-12-29,115.31999969482422,115.44000244140624,115.1999969482422,115.1999969482422,90.13902282714844,53600,74.0740936970731,1.345590417682189,1.3256475873229165,115.25999908447265,113.72799949645996,110.3653335571289,
78,2010-12-30,115.12000274658205,115.26000213623048,114.87999725341795,115.0199966430664,89.99817657470703,78900,65.96856756535442,1.2881597223564256,1.3181500141640299,115.14399871826171,113.94799919128418,110.51366678873698,
79,2010-12-31,114.86000061035156,115.13999938964844,114.68000030517578,115.13999938964844,90.09210205078124,145750,66.4948737410481,1.2380347973450796,1.302126970517137,115.08799896240234,114.10199928283691,110.66700007120768,
80,2011-01-03,115.94000244140624,116.66000366210938,115.9000015258789,116.22000122070312,90.93714904785156,119200,73.46944812939448,1.2706482079006065,1.2958312179048417,115.33599853515625,114.29599952697754,110.83933347066244,
81,2011-01-04,116.55999755859376,116.55999755859376,115.5,116.12000274658205,90.85890197753906,108350,80.00010172543288,1.2737515566311544,1.2914152856001695,115.53999938964844,114.49199981689453,110.99666684468588,
82,2011-01-05,115.86000061035156,116.8000030517578,115.72000122070312,116.73999786376952,91.343994140625,717750,79.8206914719824,1.3110445577486303,1.295341140065376,115.8479995727539,114.71699981689453,111.16733347574869,
83,2011-01-06,116.83999633789062,116.91999816894533,116.22000122070312,116.54000091552734,91.18753051757812,72450,75.55567611923621,1.3093868958879682,1.2981502912502243,116.1520004272461,114.90900001525878,111.32433344523112,
84,2011-01-07,116.6999969482422,116.86000061035156,115.4800033569336,116.3000030517578,90.9997329711914,82250,70.22232168742711,1.2740436724408397,1.2933289674604338,116.38400115966797,115.06800003051758,111.46666679382324,
85,2011-01-10,115.87999725341795,116.27999877929688,115.4800033569336,116.1999969482422,90.92147064208984,124500,63.076926086557094,1.2238638280726946,1.2794359395185377,116.38000030517578,115.1879997253418,111.61400006612142,
86,2011-01-11,116.66000366210938,116.83999633789062,116.12000274658205,116.58000183105467,91.21881866455078,131700,62.69436708523003,1.2008789276985397,1.263724537096322,116.47200012207031,115.32399978637696,111.76433347066244,
87,2011-01-12,117.31999969482422,117.72000122070312,117.0999984741211,117.62000274658205,92.03255462646484,107350,73.30516488081494,1.2520582879386382,1.2613912872578688,116.64800109863282,115.50900001525879,111.91900024414062,
88,2011-01-13,117.68000030517578,117.73999786376952,117.16000366210938,117.45999908447266,91.90740203857422,96050,77.92786445803853,1.265133552612852,1.2621397403306402,116.83200073242188,115.71100006103515,112.09966684977213,
89,2011-01-14,117.3000030517578,118.33999633789062,117.26000213623048,118.3000030517578,92.5646514892578,193400,81.00772844146313,1.3279057480377077,1.2752929418970071,117.23200073242188,115.92200012207032,112.2753335316976,
90,2011-01-18,118.26000213623048,118.58000183105467,118.04000091552734,118.5,92.7211456298828,194900,81.36879206312382,1.3778915023335685,1.2958126540154624,117.69200134277344,116.13500022888184,112.4516668955485,
91,2011-01-19,118.44000244140624,118.5,117.0199966430664,117.31999969482422,91.79788208007812,111950,68.37060274560292,1.3072917614259296,1.2981084755003434,117.84000091552734,116.27700004577636,112.60400021870932,
92,2011-01-20,117.08000183105467,117.37999725341795,116.31999969482422,117.18000030517578,91.68829345703124,103450,66.24202893092627,1.2259194737695083,1.2836706751401523,117.75200042724609,116.37700004577637,112.74866689046225,
93,2011-01-21,117.9000015258789,118.13999938964844,117.31999969482422,117.44000244140624,91.8917236328125,117950,61.172158612961034,1.1689217157506704,1.2607208832444223,117.74800109863281,116.46900024414063,112.89800020853679,
94,2011-01-24,117.4000015258789,118.1999969482422,117.37999725341795,118.16000366210938,92.4551239013672,455900,66.77629721464791,1.1683436875677131,1.2422454440975952,117.72000122070312,116.60600051879882,113.06500027974447,
95,2011-01-25,117.8000030517578,118.1999969482422,117.1999969482422,118.12000274658205,92.42381286621094,226550,62.545464129461074,1.151385995492177,1.2240735543674741,117.64400177001953,116.76300048828125,113.23000030517578,
96,2011-01-26,118.44000244140624,118.94000244140624,118.23999786376952,118.73999786376952,92.9089584350586,109250,68.58101316067572,1.1744097981273,1.2141408031154874,117.9280014038086,116.94500045776367,113.40400021870931,
97,2011-01-27,118.68000030517578,119.0999984741211,118.4800033569336,118.9000015258789,93.03411102294922,297250,72.26018762500632,1.1918211537416425,1.2096768732392977,118.27200164794922,117.1300006866455,113.57966690063476,
98,2011-01-28,119.08000183105467,119.22000122070312,116.68000030517578,116.8000030517578,91.39095306396484,891400,53.82656387759493,1.0244345756764943,1.1726284137173035,118.14400177001953,117.21900100708008,113.70633366902669,
99,2011-01-31,117.22000122070312,117.8000030517578,116.94000244140624,117.6999969482422,92.0951690673828,140550,56.698534900827134,0.9533807709515827,1.128778885155227,118.0520004272461,117.34700088500976,113.8403335571289,
100,2011-02-01,118.4800033569336,119.77999877929688,118.37999725341795,119.54000091552734,93.53489685058594,147400,60.48033516016715,1.0335702528794855,1.1097371586969758,118.33600006103515,117.51300086975098,113.97066688537598,
101,2011-02-02,119.23999786376952,119.66000366210938,119.23999786376952,119.33999633789062,93.37841796875,91000,60.21737129342222,1.06866819514444,1.1015233659853978,118.45599975585938,117.6740005493164,114.09033342997233,
102,2011-02-03,119.1999969482422,119.8000030517578,118.5,119.63999938964844,93.61312866210938,72250,57.736696138788034,1.107911090105958,1.102800910809643,118.60399932861328,117.81900062561036,114.2173334757487,
103,2011-02-04,119.6999969482422,120.0199966430664,119.13999938964844,119.95999908447266,93.86351013183594,97050,58.314339514760434,1.151549537955347,1.1125506362395974,119.23599853515626,117.99000053405761,114.36433347066243,
104,2011-02-07,120.3000030517578,121.12000274658205,120.26000213623048,120.72000122070312,94.45819854736328,118050,70.33491731332414,1.2332249223860572,1.1366854934705004,119.83999938964844,118.21100044250488,114.51700019836426,
105,2011-02-08,120.87999725341795,121.3000030517578,120.5999984741211,121.27999877929688,94.89637756347656,153500,73.34849363015537,1.3278212171538968,1.1749126382092208,120.18799896240235,118.46500053405762,114.68500022888183,
106,2011-02-09,120.9800033569336,121.27999877929688,120.45999908447266,120.9800033569336,94.6616439819336,139650,70.06803309531125,1.3628770488943474,1.212505520347852,120.51600036621093,118.68500061035157,114.87100028991699,
107,2011-02-10,120.4000015258789,121.16000366210938,120.16000366210938,121.0199966430664,94.69293212890624,125200,67.56754223586475,1.3780000431291484,1.2456044249052425,120.79199981689453,118.85500030517578,115.05933354695638,
108,2011-02-11,120.5999984741211,121.91999816894533,120.55999755859376,121.77999877929688,95.28761291503906,149200,70.65462151370396,1.4347584131372173,1.283435222552672,121.15599975585937,119.071000289917,115.28966687520345,
109,2011-02-14,121.72000122070312,122.13999938964844,121.58000183105467,122.08000183105467,95.52235412597656,92200,69.55505626007829,1.4868032517705245,1.324108828397132,121.4279998779297,119.26000022888184,115.52366689046224,
110,2011-02-15,121.72000122070312,121.86000061035156,121.37999725341795,121.63999938964844,95.17804718017578,82150,65.53286824588795,1.4755413450474748,1.3543953317277304,121.5,119.41700019836426,115.72366689046224,
111,2011-02-16,122.0999984741211,122.5999984741211,121.9800033569336,122.41999816894533,95.78836822509766,94300,87.46663411458353,1.5121138814795643,1.3859390416785389,121.78799896240234,119.67200012207032,115.93233350118001,
112,2011-02-17,122.05999755859376,122.95999908447266,121.95999908447266,122.87999725341795,96.1482925415039,158250,86.68552761114765,1.560224404897781,1.4207961143227776,122.15999908447266,119.95699996948242,116.15033340454102,
113,2011-02-18,122.95999908447266,123.22000122070312,122.68000030517578,123.08000183105467,96.30479431152344,120800,82.65680007770163,1.596089500797305,1.4558547916179974,122.41999969482421,120.23899993896484,116.39733339945475,
114,2011-02-22,121.68000030517578,122.37999725341795,120.23999786376952,120.55999755859376,94.33299255371094,288400,57.8811392432515,1.4050002085728153,1.445683875008888,122.11599884033203,120.35899963378907,116.57899996439616,
115,2011-02-23,120.5,120.76000213623048,119.0999984741211,119.87999725341795,93.80094909667967,276000,51.477818858315906,1.1850365420696818,1.393554408420748,121.76399841308594,120.44699935913086,116.75966657002768,
116,2011-02-24,119.66000366210938,120.16000366210938,118.66000366210938,119.76000213623048,93.70706176757812,241300,48.737392711614675,0.9896244836889991,1.3127684234740278,121.23199920654297,120.49799957275391,116.93999989827473,
117,2011-02-25,120.33999633789062,121.12000274658205,120.1999969482422,121.05999755859376,94.72422790527344,106350,52.009436650710555,0.9289384961185618,1.2360024380026529,120.86799926757813,120.60599937438965,117.15466651916503,
118,2011-02-28,121.54000091552734,121.94000244140624,121.16000366210938,121.77999877929688,95.28761291503906,208350,52.90023366140341,0.9282365692926788,1.1744492642604774,120.60799865722656,120.8549991607666,117.34066645304362,
119,2011-03-01,122.27999877929688,122.3000030517578,119.6999969482422,119.6999969482422,93.6601104736328,235350,43.84612393802879,0.7511972327026086,1.0897988579487048,120.43599853515624,120.9549991607666,117.46799977620442,112.3841667175293
120,2011-03-02,119.62000274658205,120.55999755859376,119.5,120.04000091552734,93.92611694335938,176350,45.420585936831486,0.6310511313038063,0.9980493126195527,120.46799926757812,120.9799991607666,117.59633318583171,112.54016672770182
121,2011-03-03,121.08000183105467,122.23999786376952,121.08000183105467,122.0999984741211,95.53797912597656,136450,51.33333121405844,0.6940456382491078,0.9372485777453722,120.93599853515624,121.11799926757813,117.76133321126302,112.70950005849203
122,2011-03-04,122.05999755859376,122.05999755859376,120.4000015258789,121.1999969482422,94.83379364013672,168250,46.5079188232816,0.6637009863143248,0.8825390594590969,120.96399841308593,121.19599914550781,117.91066652933756,112.86066672007243
123,2011-03-07,121.5999984741211,121.73999786376952,119.5999984741211,120.13999938964844,94.0043716430664,155200,44.32677813353398,0.5478105002985956,0.8155933476269323,120.63599853515625,121.2049991607666,118.03466657002767,113.00316670735677
124,2011-03-08,120.41999816894533,121.62000274658205,119.95999908447266,121.26000213623048,94.88072204589844,106350,45.722730129401434,0.540109707764401,0.7604966196543836,120.9479995727539,121.23199920654297,118.1703332265218,113.15283336639405
125,2011-03-09,121.05999755859376,121.37999725341795,120.5,121.12000274658205,94.7711944580078,116450,43.353497822396605,0.5167537690705757,0.7117480495375921,121.16399993896486,121.22399940490723,118.29233322143554,113.30166670481364
126,2011-03-10,119.87999725341795,119.87999725341795,118.76000213623048,118.9000015258789,93.03411102294922,267850,36.30406382692577,0.31548123101828196,0.632494685833691,120.52400054931643,121.1199993133545,118.37633323669434,113.43116671244303
127,2011-03-11,118.4000015258789,120.13999938964844,118.4000015258789,119.6999969482422,93.6601104736328,134350,46.82422069133393,0.2180080918194136,0.5495973670308028,120.2240005493164,121.05399932861329,118.47266654968261,113.55333334604899
128,2011-03-14,118.95999908447266,119.26000213623048,118.05999755859376,119.0,93.11239624023438,146100,46.7551699595181,0.0833181693523386,0.45634152749508056,119.99600067138672,120.91499938964844,118.5656665802002,113.67233333587646
129,2011-03-15,115.81999969482422,118.23999786376952,115.62000274658205,117.68000030517578,92.0795440673828,346800,42.95392071422733,-0.12845227031462514,0.33938276793311,119.28000030517578,120.69499931335449,118.62566655476888,113.78499997456869
130,2011-03-16,117.26000213623048,117.55999755859376,114.63999938964844,115.44000244140624,90.32682800292967,339900,32.10192289936481,-0.47158769199293715,0.1771886759478679,118.14400024414063,120.38499946594239,118.64566663106282,113.88616663614908
131,2011-03-17,117.13999938964844,117.4000015258789,116.23999786376952,116.87999725341795,91.45353698730467,176200,35.079158498671816,-0.6201843594095635,0.01771406887635593,117.73999938964843,120.10799942016601,118.68566652933757,113.98649997711182
132,2011-03-18,118.4000015258789,118.4000015258789,117.13999938964844,117.37999725341795,91.84478759765624,127700,42.183283490316924,-0.6896538212467362,-0.12375950914828075,117.2759994506836,119.83299942016602,118.7223331451416,114.09516665140788
133,2011-03-21,118.83999633789062,119.37999725341795,118.68000030517578,119.16000366210938,93.2375717163086,136100,47.29730426351232,-0.5942316632334581,-0.21785393996532593,117.30800018310546,119.63699951171876,118.7816665649414,114.21300004323324
134,2011-03-22,119.18000030517578,119.3000030517578,118.6999969482422,118.73999786376952,92.9089584350586,137800,38.524587600982684,-0.5462026182046174,-0.2835236756131896,117.51999969482422,119.54599952697754,118.83699989318848,114.33150005340576
135,2011-03-23,118.5199966430664,119.41999816894533,117.94000244140624,119.12000274658205,93.20623779296876,204150,42.63458287158042,-0.47203550095154867,-0.32122604068086386,118.25599975585938,119.50799980163575,118.90599988301595,114.45450007120768
136,2011-03-24,119.81999969482422,120.37999725341795,119.1999969482422,120.23999786376952,94.0826416015625,110800,50.35260392090604,-0.3192058828913247,-0.32082200912295594,118.9279998779297,119.5319995880127,118.99166653951009,114.58383337656657
137,2011-03-25,120.0199966430664,120.58000183105467,119.77999877929688,120.05999755859376,94.36241149902344,134300,45.46825992729026,-0.21018859948871693,-0.2986953271961072,119.46399993896485,119.4819995880127,119.07266654968262,114.71900005340576
138,2011-03-28,120.37999725341795,120.63999938964844,119.76000213623048,119.8000030517578,94.15808868408205,166150,45.05987878621744,-0.14312076876721846,-0.2675804155103284,119.59199981689453,119.38299980163575,119.1523333231608,114.83300005594889
139,2011-03-29,119.6999969482422,120.62000274658205,119.3000030517578,120.58000183105467,94.77113342285156,110950,57.04698673879598,-0.026722833981992267,-0.21940889920465986,119.96000061035156,119.42700004577637,119.24300003051758,114.95500005086264
140,2011-03-30,121.23999786376952,121.73999786376952,121.12000274658205,121.4000015258789,95.41561889648438,105550,57.11895023575085,0.1301885465570365,-0.14948941005231908,120.41600036621094,119.49500007629395,119.32933336893717,115.0843334197998
